REF_ID,TEST_ID,ITEM_ID,NAME,ITEM_TYPE,SUBDOMAIN,DESCRIPTOR,MC_OPTIONS,CORRECT_ANSWER,MAXIMUM_SCORE,ITEM_DIFFICULTY,ITEM_DIFFICULTYLOGIT5,ITEM_DIFFICULTYLOGIT62,ITEM_DIFFICULTYLOGIT5SE,ITEM_DIFFICULTYLOGIT62SE,ITEM_PROFICIENCY_BAND,ITEM_PROFICIENCY_LEVEL,CONTENT_DESCRIPTION,SUBSTITUTE_ITEM_REFIDS,SUBSTITUTE_ITEM_LOCALIDS,SUBSTITUTE_ITEM_PNP_CODES
c835ea2b-be39-4d96-99e5-5ad93e9837c6,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100045,x00100045,TE,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c83a42d8-cc1f-4965-99fc-752dd9fa2476,e5f9101a-354f-4225-83c9-544d27694047,x00100958,x00100958,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c83a42d8-cc1f-4965-99fc-752dd9fa2476,e5f9101a-354f-4225-83c9-544d27694047,x00100958,x00100958,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c83a42d8-cc1f-4965-99fc-752dd9fa2476,4276508b-d356-49fd-886a-fd42f64ce72e,x00100958,x00100958,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c83a42d8-cc1f-4965-99fc-752dd9fa2476,4276508b-d356-49fd-886a-fd42f64ce72e,x00100958,x00100958,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c83fccf9-368c-40c6-aec6-a3568abfa1c5,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101825,x00101825,IO,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c83fccf9-368c-40c6-aec6-a3568abfa1c5,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101825,x00101825,IO,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c84a8fcf-d5e9-45e1-890b-6e7ce58fb3c8,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101903,x00101903,IGGM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c84a8fcf-d5e9-45e1-890b-6e7ce58fb3c8,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101903,x00101903,IGGM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c84a8fcf-d5e9-45e1-890b-6e7ce58fb3c8,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101903,x00101903,IGGM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c84a8fcf-d5e9-45e1-890b-6e7ce58fb3c8,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101903,x00101903,IGGM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c852f321-b407-45a6-9fa6-2a510067e71b,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100117,x00100117,COMP,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c852f321-b407-45a6-9fa6-2a510067e71b,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100117,x00100117,COMP,Grammar,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c8615dac-34cc-4e19-b245-b0680130f560,2b29bc7b-f81b-4991-8294-32d4aad27a93,x00102634,x00102634,TE,Spelling,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c8615dac-34cc-4e19-b245-b0680130f560,2b29bc7b-f81b-4991-8294-32d4aad27a93,x00102634,x00102634,TE,Spelling,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c86fa6d3-ec7d-4770-9c3a-08b8ca1505fa,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101871,x00101871,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c86fa6d3-ec7d-4770-9c3a-08b8ca1505fa,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101871,x00101871,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c86fa6d3-ec7d-4770-9c3a-08b8ca1505fa,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101871,x00101871,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c86fa6d3-ec7d-4770-9c3a-08b8ca1505fa,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101871,x00101871,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c86fa6d3-ec7d-4770-9c3a-08b8ca1505fa,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101871,x00101871,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c86fa6d3-ec7d-4770-9c3a-08b8ca1505fa,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101871,x00101871,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c88f8518-63fb-4bb5-95e0-74ed4f2492a4,e5f9101a-354f-4225-83c9-544d27694047,x00100911,x00100911,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c88f8518-63fb-4bb5-95e0-74ed4f2492a4,e5f9101a-354f-4225-83c9-544d27694047,x00100911,x00100911,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c8be43a3-076c-4c0f-a4f9-9cae905881f1,2b29bc7b-f81b-4991-8294-32d4aad27a93,x00102681,x00102681,TE,Spelling,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c8be43a3-076c-4c0f-a4f9-9cae905881f1,2b29bc7b-f81b-4991-8294-32d4aad27a93,x00102681,x00102681,TE,Spelling,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c8e1e4f0-dcee-417f-a2f2-309791b282b7,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101948,x00101948,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c8e1e4f0-dcee-417f-a2f2-309791b282b7,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101948,x00101948,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9059013-ff5f-4908-8a80-81531692727b,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,x00101566,x00101566,IC,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9059013-ff5f-4908-8a80-81531692727b,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,x00101566,x00101566,IC,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9697a5f-d732-4ee9-b588-fe2a7d09a11b,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101902,x00101902,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9697a5f-d732-4ee9-b588-fe2a7d09a11b,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101902,x00101902,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9697a5f-d732-4ee9-b588-fe2a7d09a11b,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101902,x00101902,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9697a5f-d732-4ee9-b588-fe2a7d09a11b,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101902,x00101902,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9ac0bd1-e984-4ad7-8a91-6049f6592b45,e5f9101a-354f-4225-83c9-544d27694047,x00100724,x00100724,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9ac0bd1-e984-4ad7-8a91-6049f6592b45,e5f9101a-354f-4225-83c9-544d27694047,x00100724,x00100724,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9ac0bd1-e984-4ad7-8a91-6049f6592b45,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100724,x00100724,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9ac0bd1-e984-4ad7-8a91-6049f6592b45,76ac3d80-0bee-45b1-9e17-4652106f1ece,x00100724,x00100724,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9b728bc-9b38-4476-ac3d-eb57371935d9,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,x00100485,x00100485,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
c9b728bc-9b38-4476-ac3d-eb57371935d9,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,x00100485,x00100485,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca12b343-856a-442a-b36e-d66238dfb7ab,e5f9101a-354f-4225-83c9-544d27694047,x00101071,x00101071,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca12b343-856a-442a-b36e-d66238dfb7ab,e5f9101a-354f-4225-83c9-544d27694047,x00101071,x00101071,TE,Numbers,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca2ca97b-b06f-42e6-bf38-83b72bd797c7,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101882,x00101882,IM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca2ca97b-b06f-42e6-bf38-83b72bd797c7,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101882,x00101882,IM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca2ca97b-b06f-42e6-bf38-83b72bd797c7,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101882,x00101882,IM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca2ca97b-b06f-42e6-bf38-83b72bd797c7,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101882,x00101882,IM,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca7da265-bfbf-447b-aeb1-1c0ce0609d62,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100107,x00100107,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca7da265-bfbf-447b-aeb1-1c0ce0609d62,53cbed39-96a1-4487-b52e-d28ec27813eb,x00100107,x00100107,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca80d71a-99ca-435a-8d1e-bb0c0f645bf2,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,x00102533-03-AIA,x00102533-03-AIA,TE,Spelling,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]","[""8ad77b87-771d-4084-906f-6c0f3248da13""]","[""x00102537""]","[[""AIA""]]"
ca93148f-7233-45c6-bfb0-ff885107359a,2b29bc7b-f81b-4991-8294-32d4aad27a93,x00102661,x00102661,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
ca93148f-7233-45c6-bfb0-ff885107359a,2b29bc7b-f81b-4991-8294-32d4aad27a93,x00102661,x00102661,MC,Spelling,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cad235ee-3593-4117-959f-19913074166a,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,x00100465,x00100465,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cad235ee-3593-4117-959f-19913074166a,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,x00100465,x00100465,MC,Grammar,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cadcc4fd-7182-476c-b62c-b16a3e487521,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102239,x00102239,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cadcc4fd-7182-476c-b62c-b16a3e487521,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102239,x00102239,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cadf9b39-7300-4538-acf7-503fc717f9c4,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101646,x00101646,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cadf9b39-7300-4538-acf7-503fc717f9c4,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101646,x00101646,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae4d678-b6bf-4cd1-8eb0-4f3db0d99879,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101850,x00101850,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae4d678-b6bf-4cd1-8eb0-4f3db0d99879,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,x00101850,x00101850,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae4d678-b6bf-4cd1-8eb0-4f3db0d99879,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101850,x00101850,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae4d678-b6bf-4cd1-8eb0-4f3db0d99879,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101850,x00101850,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae4d678-b6bf-4cd1-8eb0-4f3db0d99879,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101850,x00101850,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae4d678-b6bf-4cd1-8eb0-4f3db0d99879,e73f56be-e4ca-4b88-ad41-a355e2db972f,x00101850,x00101850,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae5042c-8c26-4a47-87ba-c1a57028596d,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,x00101526,x00101526,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae5042c-8c26-4a47-87ba-c1a57028596d,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,x00101526,x00101526,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae7e2d9-b0dd-4241-8809-e08ef607ad0e,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101602,x00101602,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cae7e2d9-b0dd-4241-8809-e08ef607ad0e,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,x00101602,x00101602,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
caeeb578-dbdf-4460-9833-166dae2a748f,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102254,x00102254,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
caeeb578-dbdf-4460-9833-166dae2a748f,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102254,x00102254,TE,Letters,Descriptor #1,,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
caf57a9a-169e-4737-8b3b-cfd37588dbb4,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102327,x00102327,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
caf57a9a-169e-4737-8b3b-cfd37588dbb4,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,x00102327,x00102327,MC,Letters,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cafcd79c-6f56-446e-bba7-6ed1b28aa425,4276508b-d356-49fd-886a-fd42f64ce72e,x00101265,x00101265,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
cafcd79c-6f56-446e-bba7-6ed1b28aa425,4276508b-d356-49fd-886a-fd42f64ce72e,x00101265,x00101265,MC,Numbers,Descriptor #1,4,,1,3,.8,.9,.8,.9,3,Proficient,"[""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA072"",""http://www.australiancurriculum.edu.au/curriculum/contentdescription/ACMNA037""]",,,
