Year,Year_Level,Item_ID,Strand,LocationInStage,SequenceNumber,Item_Type,Item,Answer,StimulusList,Description,Substrand
2017,3,x00100107,Grammar and Punctuation,1,2,MC,x00100107,,,Descriptor #1,Grammar
2017,7,x00102533-03-AIA,Spelling,1,4,TE,x00102533-03-AIA,,"[""syghm354""]",Descriptor #1,Spelling
2017,9,x00102661,Spelling,2,6,MC,x00102661,,,Descriptor #1,Spelling
2017,9,x00102661,Spelling,2,6,MC,x00102661,,,Descriptor #1,Spelling
2017,7,x00100465,Grammar and Punctuation,2,22,MC,x00100465,,,Descriptor #1,Grammar
2017,7,x00100465,Grammar and Punctuation,2,22,MC,x00100465,,,Descriptor #1,Grammar
2017,9,x00102239,Reading,1,4,MC,x00102239,,"[""zxoaq343""]",Descriptor #1,Letters
2017,9,x00102239,Reading,1,4,MC,x00102239,,"[""zxoaq343""]",Descriptor #1,Letters
2017,3,x00101646,Reading,2,7,TE,x00101646,,"[""fcdte434""]",Descriptor #1,Letters
2017,3,x00101646,Reading,2,7,TE,x00101646,,"[""fcdte434""]",Descriptor #1,Letters
2017,5,x00101850,Reading,1,1,MC,x00101850,,"[""krvgd128""]",Descriptor #1,Letters
2017,5,x00101850,Reading,1,1,MC,x00101850,,"[""krvgd128""]",Descriptor #1,Letters
2017,7,x00101850,Reading,1,9,MC,x00101850,,"[""krvgd128""]",Descriptor #1,Letters
2017,7,x00101850,Reading,1,9,MC,x00101850,,"[""krvgd128""]",Descriptor #1,Letters
2017,7,x00101850,Reading,3,9,MC,x00101850,,"[""krvgd128""]",Descriptor #1,Letters
2017,7,x00101850,Reading,3,9,MC,x00101850,,"[""krvgd128""]",Descriptor #1,Letters
2017,9,x00101526,Numeracy,1,11,MC,x00101526,,,Descriptor #1,Numbers
2017,9,x00101526,Numeracy,1,11,MC,x00101526,,,Descriptor #1,Numbers
2017,3,x00101602,Reading,3,5,TE,x00101602,,"[""njtus080""]",Descriptor #1,Letters
2017,3,x00101602,Reading,3,5,TE,x00101602,,"[""njtus080""]",Descriptor #1,Letters
2017,9,x00102254,Reading,1,2,TE,x00102254,,"[""zweiv867""]",Descriptor #1,Letters
2017,9,x00102254,Reading,1,2,TE,x00102254,,"[""zweiv867""]",Descriptor #1,Letters
2017,9,x00102327,Reading,1,7,MC,x00102327,,"[""kbtmc444""]",Descriptor #1,Letters
2017,9,x00102327,Reading,1,7,MC,x00102327,,"[""kbtmc444""]",Descriptor #1,Letters
2017,7,x00101265,Numeracy,1,2,MC,x00101265,,,Descriptor #1,Numbers
2017,7,x00101265,Numeracy,1,2,MC,x00101265,,,Descriptor #1,Numbers
2017,9,x00102658,Spelling,2,3,IGGM,x00102658,,,Descriptor #1,Spelling
2017,9,x00102658,Spelling,2,3,IGGM,x00102658,,,Descriptor #1,Spelling
2017,3,x00100762,Numeracy,2,2,TE,x00100762,,,Descriptor #1,Numbers
2017,3,x00100762,Numeracy,2,2,TE,x00100762,,,Descriptor #1,Numbers
2017,9,x00102318,Reading,2,15,MC,x00102318,,"[""korwq373""]",Descriptor #1,Letters
2017,9,x00102318,Reading,2,15,MC,x00102318,,"[""korwq373""]",Descriptor #1,Letters
2017,9,x00102672,Spelling,1,7,TE,x00102672,,,Descriptor #1,Spelling
2017,9,x00102672,Spelling,1,7,TE,x00102672,,,Descriptor #1,Spelling
2017,9,x00100545,Grammar and Punctuation,1,24,MC,x00100545,,,Descriptor #1,Grammar
2017,9,x00100545,Grammar and Punctuation,1,24,MC,x00100545,,,Descriptor #1,Grammar
2017,3,x00101658,Reading,1,5,MC,x00101658,,"[""cyurp421""]",Descriptor #1,Letters
2017,3,x00101658,Reading,1,5,MC,x00101658,,"[""cyurp421""]",Descriptor #1,Letters
2017,7,x00101226,Numeracy,1,16,MC,x00101226,,,Descriptor #1,Numbers
2017,3,x00100858,Numeracy,1,8,MC,x00100858,,,Descriptor #1,Numbers
2017,3,x00100858,Numeracy,1,8,MC,x00100858,,,Descriptor #1,Numbers
2017,9,x00100596,Grammar and Punctuation,1,23,IGA,x00100596,,,Descriptor #1,Grammar
2017,9,x00100596,Grammar and Punctuation,1,23,IGA,x00100596,,,Descriptor #1,Grammar
2017,9,x00100530,Grammar and Punctuation,1,9,TE,x00100530,,,Descriptor #1,Grammar
2017,9,x00100530,Grammar and Punctuation,1,9,TE,x00100530,,,Descriptor #1,Grammar
2017,3,x00101641,Reading,2,2,IGA,x00101641,,"[""fbjih871""]",Descriptor #1,Letters
2017,3,x00101641,Reading,2,2,IGA,x00101641,,"[""fbjih871""]",Descriptor #1,Letters
2017,7,x00100369,Grammar and Punctuation,1,4,MC,x00100369,,,Descriptor #1,Grammar
2017,7,x00100369,Grammar and Punctuation,1,4,MC,x00100369,,,Descriptor #1,Grammar
2017,9,x00102244,Reading,1,9,MC,x00102244,,"[""vivrw416""]",Descriptor #1,Letters
2017,9,x00102244,Reading,1,9,MC,x00102244,,"[""vivrw416""]",Descriptor #1,Letters
2017,7,x00101933,Reading,1,4,MC,x00101933,,"[""ixgry190""]",Descriptor #1,Letters
2017,7,x00101933,Reading,1,4,MC,x00101933,,"[""ixgry190""]",Descriptor #1,Letters
2017,3,x00100661,Numeracy,3,6,ET,x00100661,,,Descriptor #1,Numbers
2017,3,x00100661,Numeracy,3,6,ET,x00100661,,,Descriptor #1,Numbers
2017,5,x00102512,Spelling,1,1,IGM,x00102512,,,Descriptor #1,Spelling
2017,5,x00102512,Spelling,1,1,IGM,x00102512,,,Descriptor #1,Spelling
2017,5,x00101671,Reading,1,12,TE,x00101671,,"[""lozxh638""]",Descriptor #1,Letters
2017,5,x00101671,Reading,1,12,TE,x00101671,,"[""lozxh638""]",Descriptor #1,Letters
2017,5,x00101671,Reading,3,12,TE,x00101671,,"[""lozxh638""]",Descriptor #1,Letters
2017,5,x00101671,Reading,3,12,TE,x00101671,,"[""lozxh638""]",Descriptor #1,Letters
2017,3,x00101671,Reading,1,4,TE,x00101671,,"[""lozxh638""]",Descriptor #1,Letters
2017,3,x00101671,Reading,1,4,TE,x00101671,,"[""lozxh638""]",Descriptor #1,Letters
2017,5,x00102478,Spelling,1,9,TE,x00102478,,,Descriptor #1,Spelling
2017,5,x00102478,Spelling,1,9,TE,x00102478,,,Descriptor #1,Spelling
2017,3,x00100014,Grammar and Punctuation,1,13,TE,x00100014,,,Descriptor #1,Grammar
2017,3,x00100014,Grammar and Punctuation,1,13,TE,x00100014,,,Descriptor #1,Grammar
2017,9,x00101544,Numeracy,2,11,HS,x00101544,,,Descriptor #1,Numbers
2017,9,x00101544,Numeracy,2,11,HS,x00101544,,,Descriptor #1,Numbers
2017,9,x00102678,Spelling,2,3,MC,x00102678,,,Descriptor #1,Spelling
2017,9,x00102678,Spelling,2,3,MC,x00102678,,,Descriptor #1,Spelling
2017,5,x00101856,Reading,1,7,TS,x00101856,,"[""ofado096""]",Descriptor #1,Letters
2017,5,x00101856,Reading,1,7,TS,x00101856,,"[""ofado096""]",Descriptor #1,Letters
2017,7,x00101856,Reading,1,15,TS,x00101856,,"[""ofado096""]",Descriptor #1,Letters
2017,7,x00101856,Reading,1,15,TS,x00101856,,"[""ofado096""]",Descriptor #1,Letters
2017,7,x00101856,Reading,3,15,TS,x00101856,,"[""ofado096""]",Descriptor #1,Letters
2017,7,x00101856,Reading,3,15,TS,x00101856,,"[""ofado096""]",Descriptor #1,Letters
2017,3,x00102355,Spelling,1,4,TE,x00102355,,,Descriptor #1,Spelling
2017,3,x00102355,Spelling,1,4,TE,x00102355,,,Descriptor #1,Spelling
2017,9,x00102708,Spelling,1,1,IGM,x00102708,,,Descriptor #1,Spelling
2017,9,x00102708,Spelling,1,1,IGM,x00102708,,,Descriptor #1,Spelling
2017,7,x00102094,Reading,1,12,MC,x00102094,,"[""zafdz192""]",Descriptor #1,Letters
2017,7,x00102094,Reading,1,12,MC,x00102094,,"[""zafdz192""]",Descriptor #1,Letters
2017,5,x00100251,Grammar and Punctuation,2,16,TE,x00100251,,,Descriptor #1,Grammar
2017,5,x00100251,Grammar and Punctuation,2,16,TE,x00100251,,,Descriptor #1,Grammar
2017,3,x00100863,Numeracy,1,13,IGA,x00100863,,,Descriptor #1,Numbers
2017,3,x00100863,Numeracy,1,13,IGA,x00100863,,,Descriptor #1,Numbers
2017,3,x00100644,Numeracy,2,4,MC,x00100644,,,Descriptor #1,Numbers
2017,3,x00100644,Numeracy,2,4,MC,x00100644,,,Descriptor #1,Numbers
2017,5,x00100932,Numeracy,4,15,ET,x00100932,,,Descriptor #1,Numbers
2017,5,x00100196,Grammar and Punctuation,2,13,MC,x00100196,,,Descriptor #1,Grammar
2017,5,x00100196,Grammar and Punctuation,2,13,MC,x00100196,,,Descriptor #1,Grammar
2017,9,x00102220,Reading,2,2,IGO,x00102220,,"[""egsxu558""]",Descriptor #1,Letters
2017,9,x00102220,Reading,2,2,IGO,x00102220,,"[""egsxu558""]",Descriptor #1,Letters
2017,7,x00100352,Grammar and Punctuation,2,13,MC,x00100352,,,Descriptor #1,Grammar
2017,7,x00100352,Grammar and Punctuation,2,13,MC,x00100352,,,Descriptor #1,Grammar
2017,3,x00100628,Numeracy,1,3,TE,x00100628,,,Descriptor #1,Numbers
2017,3,x00100628,Numeracy,1,3,TE,x00100628,,,Descriptor #1,Numbers
2017,9,x00102717,Spelling,1,10,SP,x00102717,,,Descriptor #1,Spelling
2017,9,x00102717,Spelling,1,10,SP,x00102717,,,Descriptor #1,Spelling
2017,3,x00100844,Numeracy,2,9,MC,x00100844,,,Descriptor #1,Numbers
2017,3,x00100844,Numeracy,2,9,MC,x00100844,,,Descriptor #1,Numbers
2017,3,x00100103,Grammar and Punctuation,2,24,IGGM,x00100103,,,Descriptor #1,Grammar
2017,3,x00100103,Grammar and Punctuation,2,24,IGGM,x00100103,,,Descriptor #1,Grammar
2017,7,x00100337,Grammar and Punctuation,1,24,MC,x00100337,,,Descriptor #1,Grammar
2017,7,x00100337,Grammar and Punctuation,1,24,MC,x00100337,,,Descriptor #1,Grammar
2017,5,x00101834,Reading,1,1,TE,x00101834,,"[""lnbkh544""]",Descriptor #1,Letters
2017,5,x00101834,Reading,1,1,TE,x00101834,,"[""lnbkh544""]",Descriptor #1,Letters
2017,9,x00102267,Reading,1,15,ET,x00102267,,"[""gpmfl315""]",Descriptor #1,Letters
2017,9,x00102267,Reading,1,15,ET,x00102267,,"[""gpmfl315""]",Descriptor #1,Letters
2017,5,x00101858,Reading,1,9,IO,x00101858,,"[""yybqo885""]",Descriptor #1,Letters
2017,5,x00101858,Reading,1,9,IO,x00101858,,"[""yybqo885""]",Descriptor #1,Letters
2017,7,x00100395,Grammar and Punctuation,2,4,MC,x00100395,,,Descriptor #1,Grammar
2017,7,x00100395,Grammar and Punctuation,2,4,MC,x00100395,,,Descriptor #1,Grammar
2017,5,x00101883,Reading,1,2,MC,x00101883,,"[""puelz501""]",Descriptor #1,Letters
2017,5,x00101883,Reading,1,2,MC,x00101883,,"[""puelz501""]",Descriptor #1,Letters
2017,7,x00101883,Reading,1,10,MC,x00101883,,"[""puelz501""]",Descriptor #1,Letters
2017,7,x00101883,Reading,1,10,MC,x00101883,,"[""puelz501""]",Descriptor #1,Letters
2017,7,x00100389,Grammar and Punctuation,1,24,MC,x00100389,,,Descriptor #1,Grammar
2017,7,x00100389,Grammar and Punctuation,1,24,MC,x00100389,,,Descriptor #1,Grammar
2017,9,x00102662,Spelling,2,7,MC,x00102662,,,Descriptor #1,Spelling
2017,9,x00102662,Spelling,2,7,MC,x00102662,,,Descriptor #1,Spelling
2017,5,x00102490,Spelling,1,1,TE,x00102490,,,Descriptor #1,Spelling
2017,5,x00102490,Spelling,1,1,TE,x00102490,,,Descriptor #1,Spelling
2017,5,x00101118,Numeracy,2,15,TE,x00101118,,,Descriptor #1,Numbers
2017,5,x00101118,Numeracy,2,15,TE,x00101118,,,Descriptor #1,Numbers
2017,9,x00100489,Grammar and Punctuation,1,20,MC,x00100489,,,Descriptor #1,Grammar
2017,9,x00100489,Grammar and Punctuation,1,20,MC,x00100489,,,Descriptor #1,Grammar
2017,5,x00101853,Reading,1,4,MC,x00101853,,"[""uevuv291""]",Descriptor #1,Letters
2017,5,x00101853,Reading,1,4,MC,x00101853,,"[""uevuv291""]",Descriptor #1,Letters
2017,7,x00101853,Reading,1,12,MC,x00101853,,"[""uevuv291""]",Descriptor #1,Letters
2017,7,x00101853,Reading,1,12,MC,x00101853,,"[""uevuv291""]",Descriptor #1,Letters
2017,7,x00101853,Reading,3,12,MC,x00101853,,"[""uevuv291""]",Descriptor #1,Letters
2017,7,x00101853,Reading,3,12,MC,x00101853,,"[""uevuv291""]",Descriptor #1,Letters
2017,5,x00100838,Numeracy,2,11,MC,x00100838,,,Descriptor #1,Numbers
2017,5,x00100838,Numeracy,2,11,MC,x00100838,,,Descriptor #1,Numbers
2017,3,x00100838,Numeracy,2,3,MC,x00100838,,,Descriptor #1,Numbers
2017,3,x00100838,Numeracy,2,3,MC,x00100838,,,Descriptor #1,Numbers
2017,5,x00100288,Grammar and Punctuation,2,1,MC,x00100288,,,Descriptor #1,Grammar
2017,5,x00100288,Grammar and Punctuation,2,1,MC,x00100288,,,Descriptor #1,Grammar
2017,3,x00100848,Numeracy,2,13,MC,x00100848,,,Descriptor #1,Numbers
2017,3,x00100848,Numeracy,2,13,MC,x00100848,,,Descriptor #1,Numbers
2017,3,x00100677,Numeracy,4,7,MC,x00100677,,,Descriptor #1,Numbers
2017,3,x00100677,Numeracy,4,7,MC,x00100677,,,Descriptor #1,Numbers
2017,9,x00101556,Numeracy,1,5,ET,x00101556,,,Descriptor #1,Numbers
2017,9,x00101556,Numeracy,1,5,ET,x00101556,,,Descriptor #1,Numbers
2017,3,x00100861,Numeracy,1,11,ET,x00100861,,,Descriptor #1,Numbers
2017,3,x00100861,Numeracy,1,11,ET,x00100861,,,Descriptor #1,Numbers
2017,5,x00100979,Numeracy,1,12,MC,x00100979,,,Descriptor #1,Numbers
2017,5,x00100979,Numeracy,1,12,MC,x00100979,,,Descriptor #1,Numbers
2017,7,x00100979,Numeracy,1,5,MC,x00100979,,,Descriptor #1,Numbers
2017,7,x00100979,Numeracy,1,5,MC,x00100979,,,Descriptor #1,Numbers
2017,5,x00102486,Spelling,2,7,COMP,x00102486,,,Descriptor #1,Spelling
2017,5,x00102486,Spelling,2,7,COMP,x00102486,,,Descriptor #1,Spelling
2017,5,x00101051,Numeracy,1,15,MC,x00101051,,,Descriptor #1,Numbers
2017,3,x00100140,Grammar and Punctuation,2,9,IO,x00100140,,,Descriptor #1,Grammar
2017,3,x00100140,Grammar and Punctuation,2,9,IO,x00100140,,,Descriptor #1,Grammar
2017,9,x00102297,Reading,1,11,TE,x00102297,,"[""usebz100""]",Descriptor #1,Letters
2017,9,x00102297,Reading,1,11,TE,x00102297,,"[""usebz100""]",Descriptor #1,Letters
2017,3,x00102427,Spelling,2,3,MC,x00102427,,,Descriptor #1,Spelling
2017,3,x00102427,Spelling,2,3,MC,x00102427,,,Descriptor #1,Spelling
2017,3,x00102347,Spelling,2,3,TE,x00102347,,"[""xcsmd204""]",Descriptor #1,Spelling
2017,3,x00102347,Spelling,2,3,TE,x00102347,,"[""xcsmd204""]",Descriptor #1,Spelling
2017,9,x00102205,Reading,1,4,TE,x00102205,,"[""wiikr086""]",Descriptor #1,Letters
2017,9,x00102205,Reading,1,4,TE,x00102205,,"[""wiikr086""]",Descriptor #1,Letters
2017,7,x00102040,Reading,1,9,MC,x00102040,,"[""evceb204""]",Descriptor #1,Letters
2017,7,x00102040,Reading,1,9,MC,x00102040,,"[""evceb204""]",Descriptor #1,Letters
2017,7,x00100448,Grammar and Punctuation,2,5,MC,x00100448,,,Descriptor #1,Grammar
2017,7,x00100448,Grammar and Punctuation,2,5,MC,x00100448,,,Descriptor #1,Grammar
2017,5,x00100827,Numeracy,1,15,TE,x00100827,,,Descriptor #1,Numbers
2017,5,x00100827,Numeracy,1,15,TE,x00100827,,,Descriptor #1,Numbers
2017,3,x00100827,Numeracy,1,7,TE,x00100827,,,Descriptor #1,Numbers
2017,3,x00100827,Numeracy,1,7,TE,x00100827,,,Descriptor #1,Numbers
2017,5,x00102484,Spelling,2,5,TE,x00102484,,,Descriptor #1,Spelling
2017,5,x00102484,Spelling,2,5,TE,x00102484,,,Descriptor #1,Spelling
2017,5,x00100980,Numeracy,1,13,IGGM,x00100980,,,Descriptor #1,Numbers
2017,5,x00100980,Numeracy,1,13,IGGM,x00100980,,,Descriptor #1,Numbers
2017,7,x00100980,Numeracy,1,6,IGGM,x00100980,,,Descriptor #1,Numbers
2017,7,x00100980,Numeracy,1,6,IGGM,x00100980,,,Descriptor #1,Numbers
2017,9,x00101510,Numeracy,2,13,IGA,x00101510,,,Descriptor #1,Numbers
2017,9,x00101510,Numeracy,2,13,IGA,x00101510,,,Descriptor #1,Numbers
2017,3,x00101726,Reading,1,3,IGO,x00101726,,"[""xcznq941""]",Descriptor #1,Letters
2017,3,x00101726,Reading,1,3,IGO,x00101726,,"[""xcznq941""]",Descriptor #1,Letters
2017,5,x00100962,Numeracy,2,12,MC,x00100962,,,Descriptor #1,Numbers
2017,5,x00100962,Numeracy,2,12,MC,x00100962,,,Descriptor #1,Numbers
2017,7,x00100962,Numeracy,2,5,MC,x00100962,,,Descriptor #1,Numbers
2017,7,x00100962,Numeracy,2,5,MC,x00100962,,,Descriptor #1,Numbers
2017,5,x00101738,Reading,1,1,MC,x00101738,,"[""pwxho407""]",Descriptor #1,Letters
2017,5,x00101738,Reading,1,1,MC,x00101738,,"[""pwxho407""]",Descriptor #1,Letters
2017,5,x00100727,Numeracy,1,6,TS,x00100727,,,Descriptor #1,Numbers
2017,5,x00100727,Numeracy,1,6,TS,x00100727,,,Descriptor #1,Numbers
2017,3,x00100727,Numeracy,1,12,TS,x00100727,,,Descriptor #1,Numbers
2017,3,x00100727,Numeracy,1,12,TS,x00100727,,,Descriptor #1,Numbers
2017,9,x00101472,Numeracy,1,11,TE,x00101472,,,Descriptor #1,Numbers
2017,9,x00101472,Numeracy,1,11,TE,x00101472,,,Descriptor #1,Numbers
2017,7,x00101339,Numeracy,1,4,MC,x00101339,,,Descriptor #1,Numbers
2017,7,x00101339,Numeracy,1,4,MC,x00101339,,,Descriptor #1,Numbers
2017,9,x00101423,Numeracy,2,16,TE,x00101423,,,Descriptor #1,Numbers
2017,9,x00101423,Numeracy,2,16,TE,x00101423,,,Descriptor #1,Numbers
2017,5,x00102493,Spelling,1,4,TE,x00102493,,,Descriptor #1,Spelling
2017,5,x00102493,Spelling,1,4,TE,x00102493,,,Descriptor #1,Spelling
2017,7,x00102083,Reading,1,1,MC,x00102083,,"[""vjbpz053""]",Descriptor #1,Letters
2017,7,x00102083,Reading,1,1,MC,x00102083,,"[""vjbpz053""]",Descriptor #1,Letters
2017,9,x00102083,Reading,1,9,MC,x00102083,,"[""vjbpz053""]",Descriptor #1,Letters
2017,9,x00102083,Reading,1,9,MC,x00102083,,"[""vjbpz053""]",Descriptor #1,Letters
2017,9,x00101480,Numeracy,1,1,MC,x00101480,,,Descriptor #1,Numbers
2017,9,x00101480,Numeracy,1,1,MC,x00101480,,,Descriptor #1,Numbers
2017,5,x00101863,Reading,1,14,TE,x00101863,,"[""knwea870""]",Descriptor #1,Letters
2017,5,x00101863,Reading,1,14,TE,x00101863,,"[""knwea870""]",Descriptor #1,Letters
2017,5,x00100272,Grammar and Punctuation,1,11,TS,x00100272,,,Descriptor #1,Grammar
2017,5,x00100272,Grammar and Punctuation,1,11,TS,x00100272,,,Descriptor #1,Grammar
2017,7,x00101337,Numeracy,1,2,TE,x00101337,,,Descriptor #1,Numbers
2017,7,x00101337,Numeracy,1,2,TE,x00101337,,,Descriptor #1,Numbers
2017,5,x00101106,Numeracy,2,3,MC,x00101106,,,Descriptor #1,Numbers
2017,5,x00101106,Numeracy,2,3,MC,x00101106,,,Descriptor #1,Numbers
2017,7,x00101106,Numeracy,2,11,MC,x00101106,,,Descriptor #1,Numbers
2017,7,x00101106,Numeracy,2,11,MC,x00101106,,,Descriptor #1,Numbers
2017,3,x00100766,Numeracy,2,6,TE,x00100766,,,Descriptor #1,Numbers
2017,3,x00100766,Numeracy,2,6,TE,x00100766,,,Descriptor #1,Numbers
2017,9,x00100597,Grammar and Punctuation,1,24,TS,x00100597,,,Descriptor #1,Grammar
2017,9,x00100597,Grammar and Punctuation,1,24,TS,x00100597,,,Descriptor #1,Grammar
2017,7,x00101232,Numeracy,2,5,MC,x00101232,,,Descriptor #1,Numbers
2017,7,x00101232,Numeracy,2,5,MC,x00101232,,,Descriptor #1,Numbers
2017,9,x00101500,Numeracy,2,3,TE,x00101500,,,Descriptor #1,Numbers
2017,9,x00101500,Numeracy,2,3,TE,x00101500,,,Descriptor #1,Numbers
2017,7,x00102614,Spelling,1,5,COMP,x00102614,,,Descriptor #1,Spelling
2017,7,x00102614,Spelling,1,5,COMP,x00102614,,,Descriptor #1,Spelling
2017,5,x00102532,Spelling,2,10,MC,x00102532,,,Descriptor #1,Spelling
2017,5,x00102532,Spelling,2,10,MC,x00102532,,,Descriptor #1,Spelling
2017,7,x00102542,Spelling,2,2,TE,x00102542,,"[""becdu937""]",Descriptor #1,Spelling
2017,7,x00102542,Spelling,2,2,TE,x00102542,,"[""becdu937""]",Descriptor #1,Spelling
2017,7,x00102058,Reading,1,10,IO,x00102058,,"[""ikvgp979""]",Descriptor #1,Letters
2017,7,x00102058,Reading,1,10,IO,x00102058,,"[""ikvgp979""]",Descriptor #1,Letters
2017,3,x00100689,Numeracy,1,4,COMP,x00100689,,,Descriptor #1,Numbers
2017,3,x00100689,Numeracy,1,4,COMP,x00100689,,,Descriptor #1,Numbers
2017,9,x00100561,Grammar and Punctuation,2,14,MC,x00100561,,,Descriptor #1,Grammar
2017,9,x00100561,Grammar and Punctuation,2,14,MC,x00100561,,,Descriptor #1,Grammar
2017,5,x00101823,Reading,2,6,MC,x00101823,,"[""ozkaj629""]",Descriptor #1,Letters
2017,5,x00101823,Reading,2,6,MC,x00101823,,"[""ozkaj629""]",Descriptor #1,Letters
2017,5,x00101852,Reading,1,3,HS,x00101852,,"[""pntfc061""]",Descriptor #1,Letters
2017,5,x00101852,Reading,1,3,HS,x00101852,,"[""pntfc061""]",Descriptor #1,Letters
2017,7,x00101852,Reading,1,11,HS,x00101852,,"[""pntfc061""]",Descriptor #1,Letters
2017,7,x00101852,Reading,1,11,HS,x00101852,,"[""pntfc061""]",Descriptor #1,Letters
2017,7,x00101852,Reading,3,11,HS,x00101852,,"[""pntfc061""]",Descriptor #1,Letters
2017,7,x00101852,Reading,3,11,HS,x00101852,,"[""pntfc061""]",Descriptor #1,Letters
2017,9,x00101429,Numeracy,1,4,TE,x00101429,,,Descriptor #1,Numbers
2017,9,x00101429,Numeracy,1,4,TE,x00101429,,,Descriptor #1,Numbers
2017,9,x00102262,Reading,1,10,MCS,x00102262,,"[""nvkpr323""]",Descriptor #1,Letters
2017,9,x00102262,Reading,1,10,MCS,x00102262,,"[""nvkpr323""]",Descriptor #1,Letters
2017,7,x00102046,Reading,1,15,MC,x00102046,,"[""mpvvf944""]",Descriptor #1,Letters
2017,7,x00102046,Reading,1,15,MC,x00102046,,"[""mpvvf944""]",Descriptor #1,Letters
2017,7,x00100427,Grammar and Punctuation,1,10,TE,x00100427,,,Descriptor #1,Grammar
2017,7,x00100427,Grammar and Punctuation,1,10,TE,x00100427,,,Descriptor #1,Grammar
2017,7,x00102551,Spelling,1,4,MC,x00102551,,,Descriptor #1,Spelling
2017,7,x00102551,Spelling,1,4,MC,x00102551,,,Descriptor #1,Spelling
2017,9,x00100529,Grammar and Punctuation,1,8,COMP,x00100529,,,Descriptor #1,Grammar
2017,9,x00100529,Grammar and Punctuation,1,8,COMP,x00100529,,,Descriptor #1,Grammar
2017,5,x00101136,Numeracy,1,15,MC,x00101136,,,Descriptor #1,Numbers
2017,7,x00102552,Spelling,1,5,HS,x00102552,,,Descriptor #1,Spelling
2017,7,x00102552,Spelling,1,5,HS,x00102552,,,Descriptor #1,Spelling
2017,7,x00100333,Grammar and Punctuation,1,20,MC,x00100333,,,Descriptor #1,Grammar
2017,7,x00100333,Grammar and Punctuation,1,20,MC,x00100333,,,Descriptor #1,Grammar
2017,7,x00101887,Reading,1,14,MC,x00101887,,"[""hokca886""]",Descriptor #1,Letters
2017,7,x00101887,Reading,1,14,MC,x00101887,,"[""hokca886""]",Descriptor #1,Letters
2017,5,x00101887,Reading,1,6,MC,x00101887,,"[""hokca886""]",Descriptor #1,Letters
2017,5,x00101887,Reading,1,6,MC,x00101887,,"[""hokca886""]",Descriptor #1,Letters
2017,3,x00101645,Reading,2,6,MC,x00101645,,"[""khswp668""]",Descriptor #1,Letters
2017,3,x00101645,Reading,2,6,MC,x00101645,,"[""khswp668""]",Descriptor #1,Letters
2017,7,x00102565,Spelling,2,8,SP,x00102565,,,Descriptor #1,Spelling
2017,7,x00102565,Spelling,2,8,SP,x00102565,,,Descriptor #1,Spelling
2017,7,x00100451,Grammar and Punctuation,2,8,TE,x00100451,,,Descriptor #1,Grammar
2017,7,x00100451,Grammar and Punctuation,2,8,TE,x00100451,,,Descriptor #1,Grammar
2017,7,x00100450,Grammar and Punctuation,2,7,MC,x00100450,,,Descriptor #1,Grammar
2017,7,x00100450,Grammar and Punctuation,2,7,MC,x00100450,,,Descriptor #1,Grammar
2017,5,x00101820,Reading,2,3,MC,x00101820,,"[""cqdbj936""]",Descriptor #1,Letters
2017,5,x00101820,Reading,2,3,MC,x00101820,,"[""cqdbj936""]",Descriptor #1,Letters
2017,3,x00100807,Numeracy,2,2,TE,x00100807,,,Descriptor #1,Numbers
2017,3,x00100807,Numeracy,2,2,TE,x00100807,,,Descriptor #1,Numbers
2017,9,x00101153,Numeracy,1,8,MC,x00101153,,,Descriptor #1,Numbers
2017,9,x00101153,Numeracy,1,8,MC,x00101153,,,Descriptor #1,Numbers
2017,7,x00101153,Numeracy,1,16,MC,x00101153,,,Descriptor #1,Numbers
2017,7,x00101153,Numeracy,1,16,MC,x00101153,,,Descriptor #1,Numbers
2017,5,x00101808,Reading,1,7,IGO,x00101808,,"[""dgkxp237""]",Descriptor #1,Letters
2017,5,x00101808,Reading,1,7,IGO,x00101808,,"[""dgkxp237""]",Descriptor #1,Letters
2017,9,x00100518,Grammar and Punctuation,2,23,TE,x00100518,,,Descriptor #1,Grammar
2017,9,x00100518,Grammar and Punctuation,2,23,TE,x00100518,,,Descriptor #1,Grammar
2017,5,x00100228,Grammar and Punctuation,1,19,SL,x00100228,,,Descriptor #1,Grammar
2017,5,x00100228,Grammar and Punctuation,1,19,SL,x00100228,,,Descriptor #1,Grammar
2017,3,x00100052,Grammar and Punctuation,2,25,MC,x00100052,,,Descriptor #1,Grammar
2017,3,x00100052,Grammar and Punctuation,2,25,MC,x00100052,,,Descriptor #1,Grammar
2017,5,x00102472,Spelling,1,3,MC,x00102472,,,Descriptor #1,Spelling
2017,5,x00102472,Spelling,1,3,MC,x00102472,,,Descriptor #1,Spelling
2017,9,x00100586,Grammar and Punctuation,1,13,MCS,x00100586,,,Descriptor #1,Grammar
2017,9,x00100586,Grammar and Punctuation,1,13,MCS,x00100586,,,Descriptor #1,Grammar
2017,5,x00101687,Reading,2,14,TE,x00101687,,"[""itncn797""]",Descriptor #1,Letters
2017,5,x00101687,Reading,2,14,TE,x00101687,,"[""itncn797""]",Descriptor #1,Letters
2017,5,x00101687,Reading,4,14,TE,x00101687,,"[""itncn797""]",Descriptor #1,Letters
2017,5,x00101687,Reading,4,14,TE,x00101687,,"[""itncn797""]",Descriptor #1,Letters
2017,3,x00101687,Reading,2,6,TE,x00101687,,"[""itncn797""]",Descriptor #1,Letters
