School,YrLevel,Domain,REF_ID,PLATFORM_STUDENT_IDENTIFIER,TEST_ID,PATH_TAKEN_FOR_DOMAIN,PARALLEL_TEST,RAW_SCORE,SCALED_SCORE_VALUE,SCALED_SCORE_LOGIT_VALUE,SCALED_SCORE_SE,SCALED_SCORE_LOGIT_SE,STUDENT_DOMAIN_BAND,STUDENT_PROFICIENCY,PLAUSIBLE_SCALED_VALUE
21221,7,Reading,cfccfad5-a925-40be-9a8b-8ede170d648b,R100000242E,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:C,A2:B0:C0,29.00,565.62,21.07,19.66,19.13,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,GrammarAndPunctuation,f1bcf70c-0982-428f-8df4-f455f1b59c34,R100000239S,53cbed39-96a1-4487-b52e-d28ec27813eb,GE,E1,15.00,405.00,20.56,18.66,22.24,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,Reading,b19cbefa-2076-4d45-8ce4-f5a979fc700d,R100000239S,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:D:E,A1:D0:E0,27.00,418.85,18.67,22.44,21.07,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,Numeracy,124c7142-0f07-4535-aa07-2cf36b551fd2,R100000239S,76ac3d80-0bee-45b1-9e17-4652106f1ece,CA:B:E,CA1:B0:E0,25.00,411.15,19.64,22.86,19.13,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,3,Spelling,7ed03e64-2d57-4490-97dc-cc077734e745,R100000239S,89962801-3783-4217-869b-5485bf1580b1,SA:SB:PB,SA0:SB0:PB0,21.00,441.00,21.20,20.51,22.22,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,GrammarAndPunctuation,93150ff9-73f8-45aa-80f2-2819837745fd,R100000067G,53cbed39-96a1-4487-b52e-d28ec27813eb,GB,B0,0.00,0.00,20.09,18.68,21.39,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Reading,bbbdc278-50cd-4f53-868f-c3f29f81609c,R100000067G,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:C:B,A1:C0:B0,27.00,418.85,22.50,22.55,19.19,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Numeracy,7e07f7bd-7707-4c10-9c77-c0592e78a5e1,R100000067G,76ac3d80-0bee-45b1-9e17-4652106f1ece,NC:D:F,NC1:D1:F0,26.00,415.00,21.99,22.33,18.13,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Spelling,e1157b98-0f87-4642-b8b6-ef0597179972,R100000082E,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PB,SA1:SD1:PB1,13.00,503.00,22.55,21.02,21.53,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Writing,233cd163-2e7a-4472-bb7f-3cdce63da26b,R100000082E,5c39a5af-d944-4150-ac25-4629ee3d362b,,,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,GrammarAndPunctuation,917b526c-d380-4c6e-8b9d-06e91466037a,R100000082E,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C1,16.00,521.00,18.11,21.85,19.71,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Reading,e7d8834f-1641-4909-8474-79fa948bda8f,R100000082E,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:C,A3:D0:C0,30.00,525.00,20.95,19.74,22.10,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,5,Numeracy,b33f783e-e8c6-4b99-a398-3898e4d24677,R100000082E,e5f9101a-354f-4225-83c9-544d27694047,A:D:C,A1:D1:C0,35.00,541.67,20.81,18.46,22.72,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Numeracy,bb24ac96-1298-4a2a-83b7-265b14c4a03d,R100000216R,4276508b-d356-49fd-886a-fd42f64ce72e,A:B:C:F,A2:B0:C0:F0,35.00,584.38,18.42,19.93,22.03,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Writing,ee85fc34-4c36-43ab-a925-6a0425aeac69,R100000216R,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,1.00,625.00,21.56,20.16,22.57,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Spelling,82070d54-bf83-4032-9ea0-0a0c236c4d8a,R100000216R,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SB:PB,SA0:SB0:PB1,17.00,577.00,22.77,21.17,20.34,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Reading,83f72c2c-5321-4ad7-8d13-eafb7a2b189c,R100000216R,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:D:E,A2:D1:E1,32.00,575.00,22.79,19.68,20.83,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,GrammarAndPunctuation,9ac34335-a4d4-4739-b06a-106b811b5928,R100000216R,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GE,E0,15.00,565.00,21.99,21.75,18.92,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,Numeracy,54d21172-9b2f-412b-808e-a6aec6410b81,R100000169A,4276508b-d356-49fd-886a-fd42f64ce72e,NC:D:C:E,NC1:D0:C0:E1,41.00,571.09,18.98,20.10,20.18,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,Writing,b15fe703-1e50-49dd-876a-440cf4a96ed2,R100000169A,544131bb-26b2-488b-9baa-027acb63774f,,,1.00,625.00,22.88,21.89,19.69,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,7,GrammarAndPunctuation,22f79e71-03e6-4793-9857-1bc4c3dbf2ae,R100000169A,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,G,G0,0.00,0.00,20.01,19.39,20.87,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Writing,88adf570-fad3-480b-9cb1-52dc04e1a2f3,R100000151M,2bedd0ac-382b-48a9-8034-2aff74a3818c,,,1.00,655.00,19.66,20.06,18.80,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,GrammarAndPunctuation,28d59323-a0d6-4b3e-85a7-1341ca627242,R100000151M,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GC,C0,13.00,583.00,22.88,20.23,21.58,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Reading,2309609e-2904-487e-82e2-f97af01b73df,R100000151M,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:C,A2:B1:C0,37.00,620.62,21.80,19.95,18.07,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Numeracy,604ffc24-2885-4138-8b0a-a9a62c077662,R100000151M,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,CA:D:C:F,CA0:D0:C0:F0,,,,,,,,
21218,9,Spelling,9a5258ad-58e2-4aea-8560-395d8360366a,R100000174A,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SB:PB,SA0:SB1:PB0,19.00,619.00,20.84,19.87,22.99,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Writing,9f4de630-912f-45ac-87e2-9ef4b563e793,R100000174A,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,20.71,20.17,22.64,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,GrammarAndPunctuation,8db9f785-8ff9-4acf-b2bf-8f180307c201,R100000174A,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GC,C0,17.00,607.00,19.03,20.54,18.54,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Reading,7f60a226-0a06-4382-b1a3-d333095d9581,R100000174A,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:D:C,A3:D0:C0,36.00,617.50,22.45,21.90,22.53,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Numeracy,a1259bc7-5fb4-452c-aeaf-a4192d63ed2c,R100000174A,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:B:E:F,A1:B1:E1:F0,33.00,608.12,22.11,18.05,20.12,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Spelling,91add696-0782-4a70-94ca-3bdea947b003,R100000015E,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PB,SA1:SD0:PB0,21.00,551.00,18.99,19.43,22.83,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Writing,dd681c9d-c2f7-4230-9faa-713c6e86d7c8,R100000015E,5c39a5af-d944-4150-ac25-4629ee3d362b,,,1.00,575.00,18.60,20.85,22.37,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,GrammarAndPunctuation,64df3ac0-ed61-4906-a45c-169a96166e6a,R100000015E,80c19e71-68f5-4154-b4d0-ff931766be8b,G,G0,0.00,0.00,21.32,18.25,22.69,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Numeracy,ec5ae6f5-4981-429a-86c5-a8ba13716e09,R100000015E,e5f9101a-354f-4225-83c9-544d27694047,A:B:E,A0:B1:E0,33.00,535.00,19.14,20.11,22.42,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Spelling,3f5edbce-2443-478a-b733-6f7cee0f39ae,R100000243D,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PB,SA0:SD1:PB0,18.00,533.00,18.97,22.02,22.74,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Writing,35a7af11-780a-42c1-8b5c-ec7ffabdff4e,R100000243D,57eaa9af-3f42-4bb9-b2c0-dd01ad65534d,,,,,,,,,,
21221,5,GrammarAndPunctuation,c692c362-ecca-46ef-a9bf-1cd21c8f63bc,R100000243D,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C1,18.00,533.00,21.35,18.50,18.75,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Reading,8816c618-9de6-4992-a359-6f216915b133,R100000243D,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:B:C,A2:B1:C0,32.00,531.67,21.33,21.82,20.19,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Numeracy,b81c8744-a0b6-4ade-bc66-d7ff5b4bb8d2,R100000243D,e5f9101a-354f-4225-83c9-544d27694047,A:D:E,A3:D0:E0,34.00,538.33,19.35,18.52,22.22,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Spelling,771baf76-194e-461f-a713-12a89c3f16d3,R100000183S,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PB,SA1:SD0:PB0,20.00,625.00,19.32,18.08,21.26,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Writing,10e8f622-e4da-4e35-9f18-8cef1092c52f,R100000183S,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,0.00,505.00,19.82,18.75,21.88,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,GrammarAndPunctuation,c8f6a3b5-d3ba-45ab-ab69-48e702a65f2f,R100000183S,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GF,F1,16.00,601.00,21.17,18.72,22.17,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Reading,3452d637-4eba-466c-a2d8-2f4bcbbf3e41,R100000183S,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:D:F,A3:D0:F0,36.00,617.50,19.29,20.88,18.94,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,9,Numeracy,ed08d7ab-ab0b-47ed-8d7c-798aac4fafd3,R100000183S,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,CA:B:E:F,CA0:B1:E0:F0,48.00,617.50,20.05,22.48,21.41,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Numeracy,5f1eecbd-7bd4-4a45-8168-bafaeebf85f6,R100000078D,4276508b-d356-49fd-886a-fd42f64ce72e,CA:D:C:E,CA1:D0:C0:E0,41.00,571.09,21.19,18.14,20.57,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Writing,a8bca5db-442d-414d-ad17-f739f487d744,R100000078D,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,,,,,,,,
21215,7,Spelling,bfd0f265-2c98-4915-81a7-f18416774a55,R100000078D,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SB:PB,SA0:SB0:PB1,17.00,577.00,22.13,20.14,19.91,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Reading,548a0a11-077c-46b2-bfc5-faff4b673387,R100000078D,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:F,A0:B1:F0,38.00,593.75,18.85,19.39,20.27,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,GrammarAndPunctuation,de39db19-c534-4f35-994f-fe74190bcbf0,R100000078D,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GF,F1,20.00,595.00,19.73,19.99,19.16,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,9,Spelling,59ff0964-0ed3-4653-8fbd-6a978d44f92b,R100000229P,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SB:PB,SA0:SB0:PB1,16.00,601.00,18.27,19.52,18.50,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,9,Writing,6f61c631-c1db-4c81-a225-1b86ecdeb99c,R100000229P,2bedd0ac-382b-48a9-8034-2aff74a3818c,,,1.00,655.00,22.89,20.55,20.02,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,9,GrammarAndPunctuation,7890f573-c9b6-426a-a41b-39b46b69a29b,R100000229P,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GE,E0,21.00,631.00,18.18,22.26,21.28,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,9,Reading,01ccbc69-bca1-4769-bcad-cba6b7658d8e,R100000229P,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:E,A3:B0:E0,31.00,601.88,21.08,21.30,20.30,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,9,Numeracy,45890f3c-9ca2-42b1-8a0f-8aa8b43ceb28,R100000229P,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:B:E:F,A0:B1:E1:F0,29.00,595.62,20.10,18.15,22.62,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Spelling,58240022-f6fc-4353-a962-2c2a772208d8,R100000001E,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SB:PD,SA0:SB1:PD1,17.00,527.00,22.08,21.20,21.51,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Writing,0bc616a5-ac38-43dc-a471-9234321c843e,R100000001E,57eaa9af-3f42-4bb9-b2c0-dd01ad65534d,,,1.00,575.00,18.88,18.16,19.56,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,GrammarAndPunctuation,c3f150e4-abaf-4920-adda-016ebffef15e,R100000001E,80c19e71-68f5-4154-b4d0-ff931766be8b,GC,C1,20.00,545.00,22.71,20.67,20.97,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Reading,362b2076-c81f-4294-8b21-ed60cb189b22,R100000001E,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:B:C,A1:B0:C0,26.00,511.67,21.15,22.60,22.40,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,5,Numeracy,8209beb7-7105-4f08-bfd5-46faf4610050,R100000001E,e5f9101a-354f-4225-83c9-544d27694047,A:B:E,A2:B0:E1,26.00,511.67,18.37,21.94,19.49,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Numeracy,190abda6-45d4-4575-95d3-4af6c2d0b43a,R100000076K,4276508b-d356-49fd-886a-fd42f64ce72e,NC:D:E:F,NC0:D1:E0:F0,42.00,573.44,20.65,22.96,22.12,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Writing,6fb51c4c-2ee9-4399-b6cc-1650279fe2dd,R100000076K,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,0.00,475.00,20.62,20.85,19.41,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,Reading,2ecd8215-4bb7-41ac-a32a-3a2389a69ec5,R100000076K,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:D:E,A2:D0:E1,39.00,596.88,19.44,22.54,22.37,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,7,GrammarAndPunctuation,6ddf00a7-58d7-4598-80d1-d2bc6a438575,R100000076K,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GE,E0,16.00,571.00,19.45,19.65,22.82,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,GrammarAndPunctuation,fa276d4e-f74a-4270-b01f-bcdbfe2ec445,R100000136R,53cbed39-96a1-4487-b52e-d28ec27813eb,GC,C0,18.00,423.00,20.95,18.51,20.11,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,Reading,a0d13a35-79a7-4d03-9c88-743270287263,R100000136R,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:B:C,A2:B1:C0,24.00,407.31,21.70,22.65,21.00,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21217,3,Spelling,dab95df3-c7f6-4572-934e-eefa68611a75,R100000136R,89962801-3783-4217-869b-5485bf1580b1,SA:SB:PB,SA1:SB0:PB1,17.00,417.00,22.79,21.32,21.88,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,3,GrammarAndPunctuation,f36116bd-5306-4412-99e7-26927fde74a9,R100000016D,53cbed39-96a1-4487-b52e-d28ec27813eb,GF,F0,19.00,429.00,20.74,22.96,21.71,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,3,Reading,74afbb73-9cc1-4794-a0ad-adac30f02206,R100000016D,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:D:F,A1:D1:F0,26.00,415.00,18.22,18.61,20.70,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,3,Numeracy,3a66f1d1-f6dd-4686-8ac3-055634082c15,R100000016D,76ac3d80-0bee-45b1-9e17-4652106f1ece,NC:D:F,NC0:D1:F0,26.00,415.00,19.77,20.23,22.94,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,3,Spelling,74b92423-d4d8-4702-82bd-a3272ebe4168,R100000016D,89962801-3783-4217-869b-5485bf1580b1,SA:SB:PD,SA0:SB1:PD1,17.00,417.00,22.92,19.91,21.37,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Spelling,49c42282-4bd4-4cc1-b1e9-f69fb7c89bfc,R100000162E,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SD:PD,SA1:SD0:PD1,14.00,589.00,19.53,18.04,22.33,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Writing,50b13f17-d738-4e43-a726-6293e10c3d48,R100000162E,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,0.00,505.00,19.47,19.83,20.07,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,GrammarAndPunctuation,a3a1036f-dd52-4726-a1d7-fc952d9e0dac,R100000162E,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GB,B0,0.00,0.00,20.31,22.99,19.55,0,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Reading,9907c7be-51ca-40e3-bad4-c5f2929de878,R100000162E,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:C:B,A1:C0:B0,33.00,608.12,18.56,19.62,19.90,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21218,9,Numeracy,b0c3126f-c403-4cfb-88a3-bc87397279bc,R100000162E,fab3b5e8-ba46-4254-a027-3f0bd9aa4c9b,A:B:C:F,A0:B1:C0:F0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Spelling,f3bd570c-0597-47c2-ae7b-06e6492930df,R100000245M,0b925081-9b83-4c90-b0f2-bc58fd0ad7b4,SA:SD:PD,SA0:SD1:PD1,12.00,497.00,19.97,20.04,18.53,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Writing,fb15b5a4-27d6-4396-8ab7-a06e382cb4e1,R100000245M,57eaa9af-3f42-4bb9-b2c0-dd01ad65534d,,,1.00,575.00,20.57,19.29,19.23,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21221,5,Reading,8d128d5a-d68e-4a33-b340-036eaeaafa8c,R100000245M,9d8c18b5-1125-4e06-a90c-c62f09fb25c1,A:D:C,A0:D0:C0,30.00,525.00,19.88,22.96,22.19,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,9,Spelling,dc64a6dc-d1fc-4d2d-8907-9cc896bd816a,R100000077E,2b29bc7b-f81b-4991-8294-32d4aad27a93,SA:SB:PB,SA0:SB0:PB0,16.00,601.00,22.90,20.63,20.56,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,9,Writing,2d159545-2077-4949-9262-acf043d838c8,R100000077E,4efda5c8-c168-4b9a-97d7-d0d8588542a3,,,1.00,655.00,20.42,19.62,21.52,10,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,9,GrammarAndPunctuation,0fd3b553-7711-4e79-a589-56646c84d36c,R100000077E,65dbb0e0-a0a6-49dc-b56b-c478e0d10f92,GC,C0,20.00,625.00,22.70,21.38,19.53,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21215,9,Reading,84373d71-f12e-46c6-8a51-c435dcf43f90,R100000077E,8a2e7ca8-ffc0-4d4a-bcba-8be84a2dee9f,A:B:C,A1:B1:C0,35.00,614.38,20.11,20.35,21.94,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,GrammarAndPunctuation,c1511414-e2d3-45fa-ae58-6d3480681d11,R100000066M,53cbed39-96a1-4487-b52e-d28ec27813eb,GF,F1,20.00,435.00,18.43,18.29,22.09,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Reading,5bbb684e-4ca3-456c-9f66-2d61c1cf0692,R100000066M,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:B:F,A1:B1:F0,27.00,418.85,20.98,22.61,19.51,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Numeracy,619b4d96-dd20-4ed3-99fd-44afdeb13f85,R100000066M,76ac3d80-0bee-45b1-9e17-4652106f1ece,CA:D:C,CA1:D1:C0,32.00,438.08,19.35,22.08,19.91,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Spelling,e0d55c09-1d59-4d4b-bcf6-0df733c3d688,R100000066M,89962801-3783-4217-869b-5485bf1580b1,SA:SB:PB,SA0:SB0:PB0,16.00,411.00,20.13,21.94,19.46,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Numeracy,7144695b-59f9-4b10-9b4d-10cc519dc201,R100000191H,4276508b-d356-49fd-886a-fd42f64ce72e,CA:D:C:E,CA1:D1:C0:E0,39.00,566.41,19.32,18.26,19.82,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Writing,0d3744fd-1018-45be-a948-a50618d33fd0,R100000191H,afbed99f-b8db-4ac2-b716-ed71e49961d4,,,1.00,625.00,18.56,22.44,19.08,9,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Spelling,e27af9ad-1ee4-4bea-a23f-ba571b38a309,R100000191H,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SB:PD,SA1:SB1:PD1,14.00,559.00,22.16,18.88,18.16,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,Reading,ea3e9cd8-ded8-4d93-af28-dd6ec11f9000,R100000191H,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:D:E,A3:D0:E1,33.00,578.12,20.65,22.67,18.70,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21219,7,GrammarAndPunctuation,20644a71-0a51-48c5-b040-21b1be59265c,R100000191H,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GE,E0,20.00,595.00,19.07,20.95,18.94,8,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Numeracy,648f85cb-46ca-4154-8fa8-732874a37db6,R100000202R,4276508b-d356-49fd-886a-fd42f64ce72e,CA:B:E:F,CA0:B0:E1:F0,42.00,573.44,19.61,18.57,20.04,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Spelling,b9ba0f25-c282-48c4-99e6-625dd21c7211,R100000202R,d5ee97bb-0d7a-47e1-9afd-263aeb6cdba6,SA:SB:PD,SA0:SB0:PD0,15.00,565.00,20.27,22.05,18.95,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,Reading,7e7eabe0-5981-444f-b5f9-36e3ef8659d7,R100000202R,e73f56be-e4ca-4b88-ad41-a355e2db972f,A:B:F,A0:B0:F0,32.00,575.00,19.07,19.24,20.04,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21220,7,GrammarAndPunctuation,dfcec487-92cb-4892-8ca6-e0a8ed6166ba,R100000202R,fa413f27-5422-43b1-bfd0-dc86a7eb13b0,GF,F1,17.00,577.00,22.82,22.74,20.08,7,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,GrammarAndPunctuation,80b4e7ba-f39f-4251-beb2-6d89d36b1662,R100000068H,53cbed39-96a1-4487-b52e-d28ec27813eb,GE,E1,13.00,393.00,20.13,21.27,19.15,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Reading,3887a21b-5e20-4219-baac-a48da3c8d5ba,R100000068H,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:B:E,A0:B1:E0,30.00,430.38,21.08,21.22,20.70,6,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Numeracy,8e6097a2-5f42-4022-9eb7-281df842a56c,R100000068H,76ac3d80-0bee-45b1-9e17-4652106f1ece,NC:D:E,NC0:D0:E1,28.00,422.69,20.27,21.75,21.54,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21214,3,Spelling,2da257bb-ccef-44da-a578-984ad150203f,R100000068H,89962801-3783-4217-869b-5485bf1580b1,SA:SB:PB,SA0:SB1:PB0,0.0,0.0,0.0,0.0,0.0,0,None,"[""14"",""15"",""16"",""17"",""18""]"
21212,3,GrammarAndPunctuation,d1fb08ce-1bb7-407e-bb63-42b269e7076a,R100000013A,53cbed39-96a1-4487-b52e-d28ec27813eb,GC,C1,18.00,423.00,22.48,20.25,22.33,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,3,Reading,a9dd88aa-c369-497a-85a4-2a18b1acebe5,R100000013A,58dacd6e-a3aa-433f-8fc4-e13a4825eed9,A:B:C,A3:B1:C0,25.00,411.15,19.69,18.15,21.02,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
21212,3,Numeracy,28ac79b0-8784-4e66-a43f-974c9c675e1a,R100000013A,76ac3d80-0bee-45b1-9e17-4652106f1ece,A:D:F,A0:D0:F0,26.00,415.00,19.11,21.85,21.82,5,Proficient,"[""14"",""15"",""16"",""17"",""18""]"
