School,YrLevel,Domain,REF_ID,PLATFORM_STUDENT_IDENTIFIER,SCHOOL_ACARA_ID,TEST_ID,PARTICIPATION_CODE,PARTICIPATION_TEXT,ADJUSTMENT,DEVICE,TEST_DATE,TEST_START_TIME,LAPSED_TIME_TEST
21218,7,Writing,af256bb9-e1e9-4eec-a1aa-a06fd9725276,R100000154P,21218,x001068015_Writing_alt,P,Present,,,,,
21218,7,Spelling,be24175b-42ba-4f36-ae5e-088d96f0010c,R100000154P,21218,x001068018_Spelling,P,Present,,,,,
21218,7,Reading,c89fbb96-5029-4bf2-af98-fa659aad0ab4,R100000154P,21218,x001068013_Reading,P,Present,,,,,
21218,7,GrammarAndPunctuation,a01449ff-6692-4fbd-a38c-13223aca3bd0,R100000154P,21218,x001068017_Grammar and Punctuation,P,Present,"[""EST"",""AIA""]",,,,
21214,3,GrammarAndPunctuation,6d9747b7-a4ff-438c-bfe2-c6d9674e534d,R100000055S,21214,x00106805_Grammar and Punctuation,P,Present,,,,,
21214,3,Reading,9a370503-8905-4edb-af94-4e2e0a4473bc,R100000055S,21214,x00106801_Reading,P,Present,,,,,
21214,3,Numeracy,4e2a9cfa-4d27-4a2b-b0b6-29bdd42d44e4,R100000055S,21214,x00106804_Numeracy,P,Present,,,,,
21214,3,Spelling,209cf5da-f024-44f4-99a3-ecae6da63b29,R100000055S,21214,x00106806_Spelling,A,Absent,,,,,
21218,9,Spelling,e3007b76-bc55-4653-b5fb-5b733da2bac8,R100000165M,21218,x001068024_Spelling,P,Present,,,,,
21218,9,Writing,9d99bfe6-84b2-4fda-8710-243d5f58ca3e,R100000165M,21218,x001068021_Writing_alt,S,Sanctioned Abandonment,,,,,
21218,9,GrammarAndPunctuation,32c26611-b0d3-4011-bf11-fd707bbe28e5,R100000165M,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,bddad1ac-ff62-4eb9-8255-87415467a7cd,R100000165M,21218,x001068019_Reading,P,Present,,,,,
21218,9,Numeracy,8424d4de-f735-4310-890b-f2b2b3075d9b,R100000165M,21218,x001068022_Numeracy,P,Present,,,,,
21216,5,Spelling,c1efab7c-5f5c-41e6-a4cf-415c367fae51,R100000120D,21216,x001068012_Spelling,W,Withdrawn,,,,,
21216,5,Writing,c254e8d5-f1ae-4c08-bc5b-aafff80938a8,R100000120D,21216,x00106809_Writing_alt,X,No Longer Enrolled,"[""AIA""]",,,,
21216,5,GrammarAndPunctuation,57a5fbbf-9c4d-4877-9259-64f31ce80c0b,R100000120D,21216,x001068011_Grammar and Punctuation,P,Present,,,,,
21216,5,Reading,35dc3525-1c70-402e-b7d8-6b65dd82c778,R100000120D,21216,x00106807_Reading,S,Sanctioned Abandonment,,,,,
21216,5,Numeracy,15c64d5b-516c-4ee9-9ba6-43cd9810b173,R100000120D,21216,x001068010_Numeracy,P,Present,,,,,
21220,9,Spelling,61b602c2-8295-4f61-8b99-7d08cf6160b3,R100000223E,21220,x001068024_Spelling,P,Present,,,,,
21220,9,Writing,4d974a07-3e60-4a57-ba67-28356f09d566,R100000223E,21220,x001068020_Writing,P,Present,,,,,
21220,9,GrammarAndPunctuation,83eb0fcd-d5c0-4e25-b7f9-1ed09a8a4c9b,R100000223E,21220,x001068023_Grammar and Punctuation,P,Present,,,,,
21220,9,Reading,ff6a535f-f5e0-465c-bd5a-49b733ccca5b,R100000223E,21220,x001068019_Reading,P,Present,,,,,
21220,9,Numeracy,caa66856-ea3c-4d9f-b145-793f24ada08b,R100000223E,21220,x001068022_Numeracy,P,Present,,,,,
21216,7,Numeracy,6a5d53e3-5c5f-4905-9ff7-3af14a663d0a,R100000124E,21216,x001068016_Numeracy,P,Present,,,,,
21216,7,Writing,2c24b5ca-55ff-45ce-8c5f-68534e9a3e34,R100000124E,21216,x001068015_Writing_alt,P,Present,,,,,
21216,7,Spelling,2843366c-6492-4767-86c8-f6b34b2780a4,R100000124E,21216,x001068018_Spelling,P,Present,,,,,
21216,7,Reading,784bb4c0-b2da-4393-a823-08c243dc62b7,R100000124E,21216,x001068013_Reading,P,Present,,,,,
21216,7,GrammarAndPunctuation,c3f647b0-c4e5-4307-8391-ec5302659448,R100000124E,21216,x001068017_Grammar and Punctuation,P,Present,,,,,
21219,9,Spelling,7ed17a05-3c66-4a39-9b8f-b26373df876c,R100000181E,21219,x001068024_Spelling,S,Sanctioned Abandonment,"[""AIA"",""AST""]",,,,
21219,9,Writing,4af54d30-241d-4815-9199-c81eaadc5f86,R100000181E,21219,x001068020_Writing,W,Withdrawn,,,,,
21219,9,GrammarAndPunctuation,58ffd3be-a9d6-4783-a714-47c2da590978,R100000181E,21219,x001068023_Grammar and Punctuation,P,Present,"[""AIA"",""ETA""]",,,,
21219,9,Reading,f9eb01e3-6cc6-416e-8390-6445441b1772,R100000181E,21219,x001068019_Reading,P,Present,"[""AIA"",""AST""]",,,,
21219,9,Numeracy,906bc803-a53b-4d22-ac21-68ea66c9e59c,R100000181E,21219,x001068022_Numeracy,P,Present,,,,,
21213,3,GrammarAndPunctuation,def34a90-6cbf-4c90-aa71-372f4e72392a,R100000039E,21213,x00106805_Grammar and Punctuation,P,Present,,,,,
21213,3,Reading,dde5394d-64a2-45a4-8822-dddf203813cc,R100000039E,21213,x00106801_Reading,X,No Longer Enrolled,,,,,
21213,3,Numeracy,2c55311f-fe37-4000-9e95-e36ea850fdf6,R100000039E,21213,x00106804_Numeracy,P,Present,,,,,
21213,3,Spelling,e3a83c77-80b6-467b-b391-ca55ce56ffc9,R100000039E,21213,x00106806_Spelling,P,Present,,,,,
21216,9,Spelling,9b3ddd28-c1b1-4424-ae73-f674b4b32373,R100000104K,21216,x001068024_Spelling,P,Present,,,,,
21216,9,Writing,82a87b16-10cb-4843-af0f-e5bcd5843e56,R100000104K,21216,x001068020_Writing,P,Present,"[""CAL"",""AIA""]",,,,
21216,9,GrammarAndPunctuation,27af724c-60f7-48fc-ad7a-dfb5fe45d16c,R100000104K,21216,x001068023_Grammar and Punctuation,P,Present,,,,,
21216,9,Reading,16747e4f-6218-49d2-afc8-f4abc0436b0f,R100000104K,21216,x001068019_Reading,P,Present,,,,,
21216,9,Numeracy,3cc342af-2886-40ac-bcb1-a028902209db,R100000104K,21216,x001068022_Numeracy,P,Present,,,,,
21218,9,Spelling,eed17204-8492-48ed-bcd0-5782cd74ed9e,R100000164S,21218,x001068024_Spelling,P,Present,,,,,
21218,9,Writing,278d041b-a8ba-4c34-9ab1-8ce276ef3dd6,R100000164S,21218,x001068020_Writing,P,Present,,,,,
21218,9,GrammarAndPunctuation,a0604c39-0a65-445f-ae6a-2dceb7a13316,R100000164S,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,b95111c4-ad42-4be4-864e-f7c3d8632bcf,R100000164S,21218,x001068019_Reading,P,Present,"[""AIA""]",,,,
21218,9,Numeracy,7ea9104b-69ac-40ab-874d-b47296c58759,R100000164S,21218,x001068022_Numeracy,P,Present,,,,,
21219,9,Spelling,8ab95c65-9b8e-4451-86b7-a60432a5905a,R100000189M,21219,x001068024_Spelling,P,Present,,,,,
21219,9,Writing,14135be8-9030-406d-a06f-b4ad880363d8,R100000189M,21219,x001068021_Writing_alt,P,Present,,,,,
21219,9,GrammarAndPunctuation,320630e4-b81f-421f-8156-3fe1300c7451,R100000189M,21219,x001068023_Grammar and Punctuation,P,Present,,,,,
21219,9,Reading,a948d99a-295e-4495-9c1a-66bd1798c259,R100000189M,21219,x001068019_Reading,P,Present,,,,,
21219,9,Numeracy,208b9579-2956-4e6a-a4bf-aa1d2db16b6e,R100000189M,21219,x001068022_Numeracy,P,Present,,,,,
21218,9,Spelling,f95a63de-aa06-465f-a141-02200b4c8b23,R100000159S,21218,x001068024_Spelling,P,Present,,,,,
21218,9,Writing,bec41f76-a996-4306-9d3b-ef6a56fd2e87,R100000159S,21218,x001068021_Writing_alt,P,Present,,,,,
21218,9,GrammarAndPunctuation,c572f46c-0f06-4c91-a1d6-22ed667ebf06,R100000159S,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,a3758b2b-9c4b-49ae-9555-ca7353f1fe52,R100000159S,21218,x001068019_Reading,P,Present,,,,,
21218,9,Numeracy,0811a405-9539-4d70-8a06-6b6b07442fb9,R100000159S,21218,x001068022_Numeracy,P,Present,,,,,
21219,9,Spelling,b945a6c7-2823-4097-ac6c-d41e72e45bf4,R100000196D,21219,x001068024_Spelling,W,Withdrawn,,,,,
21219,9,Writing,0614915d-2219-4d46-a95d-52a626a15bed,R100000196D,21219,x001068021_Writing_alt,P,Present,,,,,
21219,9,GrammarAndPunctuation,85c97854-c6c7-4f0d-b11e-88279c0305dc,R100000196D,21219,x001068023_Grammar and Punctuation,P,Present,"[""CAL"",""AIA""]",,,,
21219,9,Reading,53bddf30-bd18-4e98-a59f-9304f390028d,R100000196D,21219,x001068019_Reading,P,Present,,,,,
21219,9,Numeracy,ebd84fe9-4610-4517-b84c-67db5a6ddeab,R100000196D,21219,x001068022_Numeracy,P,Present,,,,,
21216,5,Spelling,660be0eb-e843-49bb-b7a3-0e40e542a15b,R100000103R,21216,x001068012_Spelling,P,Present,"[""AIA"",""ETA""]",,,,
21216,5,Writing,3a1047d1-3afc-4ef5-a1e4-1988a1c87208,R100000103R,21216,x00106809_Writing_alt,P,Present,,,,,
21216,5,GrammarAndPunctuation,f83f6e62-9ba8-4d55-8e12-72fa8db93734,R100000103R,21216,x001068011_Grammar and Punctuation,P,Present,,,,,
21216,5,Reading,9d248b5b-c960-46e5-b803-f2591f7a721f,R100000103R,21216,x00106807_Reading,P,Present,,,,,
21216,5,Numeracy,d3c5e761-c448-4ecf-96fc-ccbd2283be63,R100000103R,21216,x001068010_Numeracy,P,Present,,,,,
21212,5,Spelling,b341acd2-e232-4c0c-8c91-2811de088f12,R100000022S,21212,x001068012_Spelling,P,Present,"[""AIA"",""RBK""]",,,,
21212,5,Writing,0dd56f50-5cc2-4eb8-9206-451106024161,R100000022S,21212,x00106808_Writing,P,Present,,,,,
21212,5,GrammarAndPunctuation,5806f031-be29-4513-aa2b-797b798e0112,R100000022S,21212,x001068011_Grammar and Punctuation,P,Present,,,,,
21212,5,Reading,560efd21-d246-42c1-b8ac-94025e9f024b,R100000022S,21212,x00106807_Reading,P,Present,,,,,
21212,5,Numeracy,ddb57e6f-b19b-462d-ac7f-7d9d249081b3,R100000022S,21212,x001068010_Numeracy,E,Exempt,,,,,
21216,7,Numeracy,99146b2a-78e7-497f-ae49-068b46eca4af,R100000118K,21216,x001068016_Numeracy,P,Present,,,,,
21216,7,Writing,ecae1a19-0340-4bd9-b5e6-b2ed617d31c6,R100000118K,21216,x001068015_Writing_alt,P,Present,,,,,
21216,7,Spelling,26cda342-c8e2-4b4f-b559-2b8d37b8baa5,R100000118K,21216,x001068018_Spelling,P,Present,,,,,
21216,7,Reading,bbff2fe4-88cf-42db-bc12-aecce40431b6,R100000118K,21216,x001068013_Reading,X,No Longer Enrolled,,,,,
21216,7,GrammarAndPunctuation,c01e1a99-31fb-4399-94a3-dba61b73d8ff,R100000118K,21216,x001068017_Grammar and Punctuation,P,Present,"[""COL"",""AIA""]",,,,
21219,7,Numeracy,a2e7b5f7-cc34-4afa-97ff-5667e0a2c68d,R100000182D,21219,x001068016_Numeracy,E,Exempt,,,,,
21219,7,Writing,90373ee5-7112-4490-8b19-33099c82c204,R100000182D,21219,x001068015_Writing_alt,P,Present,,,,,
21219,7,Spelling,890c0f50-46f8-4985-a274-f1ef17b6b9ba,R100000182D,21219,x001068018_Spelling,P,Present,,,,,
21219,7,Reading,54153db4-20e8-4aa0-96c8-ed399897349d,R100000182D,21219,x001068013_Reading,E,Exempt,,,,,
21219,7,GrammarAndPunctuation,b5af5dcf-5290-41fd-9e99-458346ecb503,R100000182D,21219,x001068017_Grammar and Punctuation,P,Present,"[""AIA"",""ETC""]",,,,
21213,5,Spelling,da187787-9566-42fb-98b7-71aac099f65f,R100000046A,21213,x001068012_Spelling,P,Present,,,,,
21213,5,Writing,38a0401d-f850-4748-a118-5f51d5dc45ff,R100000046A,21213,x00106808_Writing,P,Present,,,,,
21213,5,GrammarAndPunctuation,258d73d0-d5e7-4077-87fb-c82f9c372f96,R100000046A,21213,x001068011_Grammar and Punctuation,W,Withdrawn,,,,,
21213,5,Reading,7df1c4e6-70c2-4c0d-96c3-90aee8fdcc1d,R100000046A,21213,x00106807_Reading,P,Present,,,,,
21213,5,Numeracy,fcd8d0bd-acc4-4f55-810a-a74171784d59,R100000046A,21213,x001068010_Numeracy,P,Present,,,,,
21215,7,Numeracy,bbeaaf8e-f926-44e1-8d27-71e5d0bbba9a,R100000097D,21215,x001068016_Numeracy,X,No Longer Enrolled,"[""AIA"",""ETB""]",,,,
21215,7,Writing,80fd6023-5e0e-4051-8e3e-03183a831968,R100000097D,21215,x001068014_Writing,P,Present,,,,,
21215,7,Spelling,d1a941e1-d621-49c9-8c6a-0447756a048d,R100000097D,21215,x001068018_Spelling,P,Present,,,,,
21215,7,Reading,791ac146-efa2-4a56-89af-e12d8ec5d00b,R100000097D,21215,x001068013_Reading,P,Present,"[""AIA""]",,,,
21215,7,GrammarAndPunctuation,c7639cc0-6ea1-4e7d-8635-0c5f397dda44,R100000097D,21215,x001068017_Grammar and Punctuation,P,Present,"[""AIA"",""ETD""]",,,,
21212,5,Spelling,7a0f33da-2cc2-4fb1-902d-812fec4e7d97,R100000003S,21212,x001068012_Spelling,P,Present,,,,,
21212,5,Writing,cea93631-1bdc-4323-bdc9-8644075f7f0a,R100000003S,21212,x00106808_Writing,P,Present,,,,,
21212,5,GrammarAndPunctuation,84cbfe4a-d59b-4a7e-84da-970693059a22,R100000003S,21212,x001068011_Grammar and Punctuation,P,Present,,,,,
21212,5,Reading,b36ef1f0-bb17-48cc-be1e-26c14a384cb4,R100000003S,21212,x00106807_Reading,P,Present,,,,,
21212,5,Numeracy,e94f4646-bf33-498b-80da-a4e9e2c599ef,R100000003S,21212,x001068010_Numeracy,E,Exempt,"[""ETB"",""AIA""]",,,,
21217,3,GrammarAndPunctuation,621ab29e-5ae5-4cd5-a6e9-a0027acbf3fe,R100000149P,21217,x00106805_Grammar and Punctuation,P,Present,,,,,
21217,3,Reading,9fcb506f-1bff-4756-9149-5da577ca2145,R100000149P,21217,x00106801_Reading,P,Present,"[""AST"",""AIA""]",,,,
21217,3,Numeracy,b5df76fa-8837-4e1c-a570-cd264873b9db,R100000149P,21217,x00106804_Numeracy,P,Present,,,,,
21217,3,Spelling,b3f08f07-7f58-4861-99d6-214ab02c2999,R100000149P,21217,x00106806_Spelling,P,Present,,,,,
21216,9,Spelling,d4727e06-7e97-4f84-9b07-1b2fbd70649b,R100000101D,21216,x001068024_Spelling,P,Present,,,,,
21216,9,Writing,b6e9fc30-25db-40bc-b122-8214d67a000a,R100000101D,21216,x001068021_Writing_alt,P,Present,,,,,
21216,9,GrammarAndPunctuation,c3229e11-beaa-483d-8bb0-4d400cc841bb,R100000101D,21216,x001068023_Grammar and Punctuation,X,No Longer Enrolled,,,,,
21216,9,Reading,8d2f196b-dfa5-4f3b-9142-9c3a3464c161,R100000101D,21216,x001068019_Reading,P,Present,,,,,
21216,9,Numeracy,b5db7f25-4920-4718-a640-42bdf87a9979,R100000101D,21216,x001068022_Numeracy,P,Present,,,,,
21216,9,Spelling,5f73355e-ec5e-44f9-b5ce-d1e7aaba6e13,R100000100E,21216,x001068024_Spelling,A,Absent,,,,,
21216,9,Writing,1686eda4-f039-4c41-a679-fff41f4c5a57,R100000100E,21216,x001068020_Writing,P,Present,,,,,
21216,9,GrammarAndPunctuation,5f5da396-7c70-4695-a212-00de5ff6df85,R100000100E,21216,x001068023_Grammar and Punctuation,A,Absent,,,,,
21216,9,Reading,a74042bb-6faf-48b9-83c9-9ee46b9e360a,R100000100E,21216,x001068019_Reading,P,Present,,,,,
21216,9,Numeracy,0b2eae1c-c02c-44ca-98c2-80dd64754d35,R100000100E,21216,x001068022_Numeracy,P,Present,"[""AIA"",""AST""]",,,,
21213,3,GrammarAndPunctuation,6a595eac-1620-4bcf-a16a-d15f9ee81029,R100000043K,21213,x00106805_Grammar and Punctuation,P,Present,,,,,
21213,3,Reading,2b75af1d-2d81-41b9-bf8a-b74d6a289389,R100000043K,21213,x00106801_Reading,P,Present,,,,,
21213,3,Numeracy,43f6267d-4a92-4cb9-a19f-1ba0d192b6f5,R100000043K,21213,x00106804_Numeracy,R,Refused,,,,,
21213,3,Spelling,bb30d1a3-492b-4344-8a19-36d917b564e6,R100000043K,21213,x00106806_Spelling,P,Present,,,,,
21214,3,GrammarAndPunctuation,64bfeac7-ee4d-4d08-b89d-46115443915d,R100000063E,21214,x00106805_Grammar and Punctuation,P,Present,,,,,
21214,3,Reading,431cc021-f2ee-4c8d-bae6-0ab34a1a7c21,R100000063E,21214,x00106801_Reading,P,Present,"[""AST"",""AIA""]",,,,
21214,3,Numeracy,acd58092-f6d2-4d8f-8065-fdcd7685b5bf,R100000063E,21214,x00106804_Numeracy,C,Cancelled,,,,,
21214,3,Spelling,74bd56ac-60ee-4798-9c0e-c8475249c1b9,R100000063E,21214,x00106806_Spelling,P,Present,"[""AIA"",""CAL""]",,,,
21216,5,Spelling,6903480e-dbd6-4a64-95b0-2969e8ac204e,R100000102S,21216,x001068012_Spelling,P,Present,,,,,
21216,5,Writing,aeb76d69-5b21-483e-9ed4-4d6bc0b8f9bd,R100000102S,21216,x00106808_Writing,P,Present,,,,,
21216,5,GrammarAndPunctuation,e98cd490-9312-40c0-bc1a-a54ef6ee086d,R100000102S,21216,x001068011_Grammar and Punctuation,P,Present,,,,,
21216,5,Reading,1dbcdbe9-10fe-44dd-bf4c-a647bb6c0be5,R100000102S,21216,x00106807_Reading,P,Present,,,,,
21216,5,Numeracy,5291789a-a157-4710-8a11-bb380c5193ae,R100000102S,21216,x001068010_Numeracy,P,Present,,,,,
21214,3,GrammarAndPunctuation,11a145a4-6c14-485a-b118-5ff678cad1c9,R100000056R,21214,x00106805_Grammar and Punctuation,P,Present,,,,,
21214,3,Reading,5ccf6ca0-3a73-4e3a-9f18-368fc6d28258,R100000056R,21214,x00106801_Reading,P,Present,,,,,
21214,3,Numeracy,04cd4677-38a5-4b21-94b3-5f2e940e2876,R100000056R,21214,x00106804_Numeracy,E,Exempt,,,,,
21214,3,Spelling,bdda6d69-51a8-4c41-8cc8-5c375d7a0b6f,R100000056R,21214,x00106806_Spelling,E,Exempt,,,,,
21219,7,Numeracy,d91892a8-f571-416c-86c4-4e1340940ac4,R100000177D,21219,x001068016_Numeracy,P,Present,,,,,
21219,7,Writing,783af6e9-953b-44b7-b820-bed7bf4f78f6,R100000177D,21219,x001068014_Writing,P,Present,"[""ETA"",""AIA""]",,,,
21219,7,Spelling,94d182ba-124b-4f28-abc3-cbe241049341,R100000177D,21219,x001068018_Spelling,P,Present,,,,,
21219,7,Reading,64cbb7b5-05c6-409e-997a-c62c0f560c5f,R100000177D,21219,x001068013_Reading,P,Present,"[""COL"",""CAL""]",,,,
21219,7,GrammarAndPunctuation,1b6c7ecf-1fa2-44a6-acb8-e0bbd6c7391a,R100000177D,21219,x001068017_Grammar and Punctuation,P,Present,,,,,
21215,3,GrammarAndPunctuation,042cb5ec-fc73-4cc5-9ff7-d4643a2299af,R100000093P,21215,x00106805_Grammar and Punctuation,P,Present,,,,,
21215,3,Reading,be673f70-64e4-4a0d-9084-5fede2ce0a6b,R100000093P,21215,x00106801_Reading,E,Exempt,,,,,
21215,3,Numeracy,86055097-d0ad-4acd-88f3-297540f7cace,R100000093P,21215,x00106804_Numeracy,P,Present,,,,,
21215,3,Spelling,f4a9ea9c-ebd4-4802-881d-20de89e8f21a,R100000093P,21215,x00106806_Spelling,P,Present,,,,,
21219,9,Spelling,f36fb719-8b69-4bd0-9234-6c61867b2e08,R100000188A,21219,x001068024_Spelling,P,Present,,,,,
21219,9,Writing,abde7789-1477-47f1-b2b6-09cfe81aedd0,R100000188A,21219,x001068020_Writing,P,Present,,,,,
21219,9,GrammarAndPunctuation,2304dfe9-ef78-4d8e-aa60-66500371da23,R100000188A,21219,x001068023_Grammar and Punctuation,P,Present,,,,,
21219,9,Reading,266bc878-00fa-4da8-b3c9-6ae0e9c7429b,R100000188A,21219,x001068019_Reading,P,Present,,,,,
21219,9,Numeracy,3706b54b-bb6f-4096-ab52-8f38284f1d9a,R100000188A,21219,x001068022_Numeracy,P,Present,"[""AIA""]",,,,
21218,7,Numeracy,9d16c06c-e29c-441e-baa6-9f53cf3e9afd,R100000170M,21218,x001068016_Numeracy,P,Present,,,,,
21218,7,Writing,9794911b-1c3e-4e52-ac67-9589dee35299,R100000170M,21218,x001068014_Writing,P,Present,,,,,
21218,7,Spelling,05900c01-229b-4a95-b786-d6de137a3941,R100000170M,21218,x001068018_Spelling,P,Present,,,,,
21218,7,Reading,60e3e0aa-b6b0-48f5-9cc4-20c4dac1eda7,R100000170M,21218,x001068013_Reading,R,Refused,,,,,
21218,7,GrammarAndPunctuation,acfe89e9-e461-411f-bb5b-05cd79ba64c8,R100000170M,21218,x001068017_Grammar and Punctuation,P,Present,,,,,
21215,7,Numeracy,dc1cc953-ac38-419b-b604-efec0da2f6e6,R100000090M,21215,x001068016_Numeracy,P,Present,,,,,
21215,7,Writing,764da933-e8c2-49b4-990d-19efa15bfbac,R100000090M,21215,x001068015_Writing_alt,A,Absent,,,,,
21215,7,Spelling,2f0cd0ee-34b8-498d-b37b-d856099ab323,R100000090M,21215,x001068018_Spelling,X,No Longer Enrolled,,,,,
21215,7,Reading,d7b2619d-0b25-4097-9a44-43b8224f7f94,R100000090M,21215,x001068013_Reading,P,Present,,,,,
21215,7,GrammarAndPunctuation,028f7992-b25e-442c-9220-785192c5347e,R100000090M,21215,x001068017_Grammar and Punctuation,P,Present,,,,,
21221,7,Numeracy,486852ec-2e0e-4abc-8b79-bd53c07132dd,R100000241K,21221,x001068016_Numeracy,P,Present,,,,,
21221,7,Writing,a4abccbf-cf53-49b9-973d-93bba097beb6,R100000241K,21221,x001068014_Writing,X,No Longer Enrolled,,,,,
21221,7,Spelling,38e64c6d-eb68-4055-b0ee-0a1a286f4473,R100000241K,21221,x001068018_Spelling,P,Present,,,,,
21221,7,Reading,6384bc22-6258-4fcf-aab2-04e888832940,R100000241K,21221,x001068013_Reading,P,Present,,,,,
21221,7,GrammarAndPunctuation,8d281a1c-5145-4ffe-8053-d240a24cbb1b,R100000241K,21221,x001068017_Grammar and Punctuation,P,Present,,,,,
21221,9,Spelling,d9a4a521-b360-470a-b916-477e17268d04,R100000230A,21221,x001068024_Spelling,P,Present,,,,,
21221,9,Writing,c468f078-0094-4ef1-b07c-793b2f926b71,R100000230A,21221,x001068020_Writing,P,Present,"[""CAL"",""AIA""]",,,,
21221,9,GrammarAndPunctuation,2dac1316-7136-4253-92b6-659c6379e28f,R100000230A,21221,x001068023_Grammar and Punctuation,P,Present,,,,,
21221,9,Reading,c19156aa-975c-4cab-bba7-1866785810c4,R100000230A,21221,x001068019_Reading,P,Present,,,,,
21221,9,Numeracy,4e1bd377-27f3-48bd-a935-32bc8bcd5b0a,R100000230A,21221,x001068022_Numeracy,P,Present,"[""AST"",""AIA""]",,,,
21219,7,Numeracy,3c146b7e-e1f4-4580-aa13-d5322354db5f,R100000184R,21219,x001068016_Numeracy,P,Present,,,,,
21219,7,Writing,b020d296-437e-41e7-a0fb-20ec84ba932b,R100000184R,21219,x001068014_Writing,P,Present,,,,,
21219,7,Spelling,a3e9b3f1-cd78-4b14-81f9-75e15659a5ef,R100000184R,21219,x001068018_Spelling,P,Present,,,,,
21219,7,Reading,0be5f386-8086-40fe-b74f-d9527aaf977f,R100000184R,21219,x001068013_Reading,P,Present,,,,,
21219,7,GrammarAndPunctuation,2152dcf1-ea2a-4033-b4ef-eb766adc9f80,R100000184R,21219,x001068017_Grammar and Punctuation,P,Present,,,,,
21212,3,GrammarAndPunctuation,f9f70f83-149b-4e8b-b391-50a4d66dc279,R100000007P,21212,x00106805_Grammar and Punctuation,P,Present,,,,,
21212,3,Reading,da52737f-6dfc-44a3-bc82-ba0b63a746c0,R100000007P,21212,x00106801_Reading,E,Exempt,,,,,
21212,3,Numeracy,5f25e725-cd84-4cf3-a63a-3661602fdf39,R100000007P,21212,x00106804_Numeracy,S,Sanctioned Abandonment,,,,,
21212,3,Spelling,9b91d6d0-47c9-49a3-a60b-1d0eb6e34f10,R100000007P,21212,x00106806_Spelling,P,Present,,,,,
21218,7,Numeracy,0821792a-6fb7-45eb-a608-e392a3518a8a,R100000168P,21218,x001068016_Numeracy,P,Present,,,,,
21218,7,Writing,e752a7a3-5ed5-47ad-a544-14af70063391,R100000168P,21218,x001068014_Writing,P,Present,,,,,
21218,7,Spelling,a897e930-5847-4b04-ac1a-7c2328551b31,R100000168P,21218,x001068018_Spelling,P,Present,,,,,
21218,7,Reading,7d70fabf-53c9-4ffc-8296-b966b269dc20,R100000168P,21218,x001068013_Reading,E,Exempt,,,,,
21218,7,GrammarAndPunctuation,d4b9fb8b-7441-4c0c-9c3f-019453ef92a1,R100000168P,21218,x001068017_Grammar and Punctuation,P,Present,,,,,
21213,5,Spelling,3c0394f1-63d2-4c1d-b40c-016716324172,R100000036S,21213,x001068012_Spelling,C,Cancelled,,,,,
21213,5,Writing,2becc6e1-7184-41f9-83c5-ecb0f23b96fe,R100000036S,21213,x00106808_Writing,P,Present,,,,,
21213,5,GrammarAndPunctuation,ac7ae3da-1bdf-408f-a7e2-e1754589a843,R100000036S,21213,x001068011_Grammar and Punctuation,P,Present,,,,,
21213,5,Reading,1cae9ac0-5b33-4e29-88f2-d089a235cfc0,R100000036S,21213,x00106807_Reading,P,Present,"[""AIA""]",,,,
21213,5,Numeracy,7940360e-f2cc-41a3-951d-cd98be4e3218,R100000036S,21213,x001068010_Numeracy,P,Present,,,,,
21218,9,Spelling,b0ac3f72-642c-41dc-8bdf-e2a08269c379,R100000153H,21218,x001068024_Spelling,C,Cancelled,,,,,
21218,9,Writing,3d295c09-4dec-4293-889d-131097c60f2c,R100000153H,21218,x001068021_Writing_alt,S,Sanctioned Abandonment,,,,,
21218,9,GrammarAndPunctuation,a71d6173-508d-4be4-8ef2-e04f3caf8317,R100000153H,21218,x001068023_Grammar and Punctuation,P,Present,,,,,
21218,9,Reading,0f8aa081-a742-4527-9fba-92ab88ebb47c,R100000153H,21218,x001068019_Reading,P,Present,,,,,
21218,9,Numeracy,64630432-c970-4f06-9e83-a83629f99dd3,R100000153H,21218,x001068022_Numeracy,P,Present,,,,,
21220,7,Numeracy,bd33baca-6fd6-476b-91d1-1732ed0e3cb7,R100000220S,21220,x001068016_Numeracy,S,Sanctioned Abandonment,,,,,
21220,7,Writing,f06b8009-d671-415c-b512-2a934acb49e1,R100000220S,21220,x001068015_Writing_alt,P,Present,,,,,
21220,7,Spelling,bb7b514c-7324-48aa-9133-d4391a4ab258,R100000220S,21220,x001068018_Spelling,P,Present,,,,,
21220,7,Reading,a13b9543-61e6-48f1-865a-7b7cc07a1c66,R100000220S,21220,x001068013_Reading,W,Withdrawn,,,,,
21220,7,GrammarAndPunctuation,7ed49b83-f2ee-47b5-a7e3-99c5fcd08726,R100000220S,21220,x001068017_Grammar and Punctuation,R,Refused,"[""AIA"",""CAL""]",,,,
21217,9,Spelling,e1b2f5e9-643d-420d-b65a-ba308fece350,R100000131A,21217,x001068024_Spelling,P,Present,"[""ETD"",""AIA""]",,,,
21217,9,Writing,ada09e96-fa21-4410-8939-d4a0d344eea4,R100000131A,21217,x001068020_Writing,P,Present,,,,,
21217,9,GrammarAndPunctuation,c414c1ba-f7f1-46cb-bb88-4ea059bddc2e,R100000131A,21217,x001068023_Grammar and Punctuation,P,Present,,,,,
